,ProductId,country,description,designation,Score,Price,province,region_1,region_2,taster_ProductName,taster_twitter_handle,Title,Vintage,Variety,Winery,Year
144,54299,Italy,"Mature dark-skinned berry, leather, underbrush and dark spice are some of the aromas that emerge on this fantastic red. Made from ungrafted vines between 150 and 200 years old, the powerful yet polished palate delivers mature black cherry, crushed raspberry, cinnamon, licorice and white pepper alongside firm, velvety tannins. This still needs time to fully develop. Drink 2018–2031.",Primum Riserva,97,90.0,Southern Italy,Taurasi,,Kerin O’Keefe,@kerinokeefe,Guastaferro 2006 Primum Riserva  (Taurasi),2006,Aglianico,Guastaferro,2006
145,54307,Italy,"This pure expression of Merlot opens with enticing scents of red woodland berry, crushed flower, smoke and exotic incense. The silky, structured palate boasts a range of flavors, including juicy wild cherry, raspberry jam, licorice, tobacco, vanilla and cinnamon, while velvety tannins offer seamless, polished support. It's already elegant and thoroughly delicious, but it will age well too. Drink 2018–2028.",Patrimo,96,105.0,Southern Italy,Campania,,Kerin O’Keefe,@kerinokeefe,Feudi di San Gregorio 2012 Patrimo Merlot (Campania),2012,Merlot,Feudi di San Gregorio,2012
146,54318,Italy,"Named after the late Antonio Mastroberardino, this stunning wine opens with aromas of underbrush, dark cherry, tobacco, exotic spice and blue flower. The radiant palate seamlessly combines structure and finesse, delivering mature black cherry, juicy raspberry, white pepper, clove and licorice while bright acidity and firm, polished tannins provide balance. Hold for added complexity. Drink 2018–2033.",Radici Antonio Riserva,95,80.0,Southern Italy,Taurasi,,Kerin O’Keefe,@kerinokeefe,Mastroberardino 2008 Radici Antonio Riserva  (Taurasi),2008,Aglianico,Mastroberardino,2008
147,54320,Italy,"New leather, black cherry, underbrush, sweet baking spice and a whiff of white pepper are just some of the aromas you'll discover on this stunning red. The structured, delicious palate doles out mature black cherry, raspberry, licorice, Mediterranean herb and a note of exotic spice alongside a backbone of polished, refined tannins. It already seamlessly combines power and finesse but will continue to develop complexity over the next decade. Drink 2018–2028.",,95,50.0,Southern Italy,Taurasi,,Kerin O’Keefe,@kerinokeefe,Contrade di Taurasi - Lonardo 2010  Taurasi,2010,Aglianico,Contrade di Taurasi - Lonardo,2010
148,59975,Italy,"Fresh and full of finesse, this radiant red offers rose, forest floor, woodland berry, new leather and pipe tobacco scents. The palate delivers juicy red cherry, crushed raspberry, wild herb and white pepper notes, finishing on star anise. Taut, refined tannins and bright acidity give it intensity, lift and balance. Give it time to develop to its full potential. Drink 2020–2032.",,96,85.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Le Potazzine 2012  Brunello di Montalcino,2012,Sangiovese,Le Potazzine,2012
149,59976,Italy,"Enticing perfumed berry, violet, new leather and a truffle scents emerge in this textbook Brunello. On the savory, full-bodied palate, licorice, clove and chopped herb flavors accent a juicy core of ripe black cherry fruit. Firm, refined tannins provide structure. It's already tempting but hold for even more complexity. Drink 2020–2032.",,96,50.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Baricci 2012  Brunello di Montalcino,2012,Sangiovese,Baricci,2012
150,59978,Italy,"Truffle, leather, forest floor, pipe tobacco and purple flower aromas all come together in this young, balanced Brunello. The palate is taut and chewy, with a nervous tension that offsets its juicy Marasca cherry, raspberry, licorice and clove flavors. Its fresh acidity and polished tannins promise good aging potential. Drink 2020–2032.",Mercatale,95,120.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Ridolfi 2012 Mercatale  (Brunello di Montalcino),2012,Sangiovese,Ridolfi,2012
151,59983,Italy,"Ripe black-skinned fruit, underbrush, truffle and dark spice aromas come together in this full-bodied red. The palate is firm and seamless, delivering mature black cherry, raspberry compote, licorice and pipe tobacco flavors with both power and finesse. Tightly knit, polished tannins provide structure. Drink 2022–2032.",Vigna di Pianrosso,95,90.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Ciacci Piccolomini d'Aragona 2012 Vigna di Pianrosso  (Brunello di Montalcino),2012,Sangiovese,Ciacci Piccolomini d'Aragona,2012
152,59986,Italy,"Captivating wild berry, rose, chopped herb and baking spice aromas take center stage in this earthy, stunning wine. The palate mirrors the nose in vibrancy, delivering tight layers of wild cherry, star anise and white pepper notes. Fresh acidity and firm, refined tannins provide a polished framework. It's loaded with finesse and already delicious, but hold for even more complexity. Drink 2020–2032.",,95,75.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,L'Aietta 2012  Brunello di Montalcino,2012,Sangiovese,L'Aietta,2012
153,59989,Italy,"Dark spice, ripe berry, forest floor, Mediterranean brush and new leather aromas lead the nose on this powerfully structured wine. On the full-bodied palate, baking spice, licorice and pipe tobacco notes accent a juicy black cherry core while firm, velvety tannins provide the framework. Drink 2020–2030.",,95,70.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Ciacci Piccolomini d'Aragona 2012  Brunello di Montalcino,2012,Sangiovese,Ciacci Piccolomini d'Aragona,2012
154,59993,Italy,"Forest floor, aromatic herb, dark spice and eucalyptus aromas come together with a floral twist. Bright and elegant, the palate shows succulent wild cherry, white pepper, star anise and chopped mint flavors. With its taut, fine-grained tannins and firm acidity, it needs time to unwind and fully develop. Drink 2022–2032.",,95,95.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Fuligni 2012  Brunello di Montalcino,2012,Sangiovese,Fuligni,2012
155,60880,Italy,"This is an elegant Nebbiolo-based wine and arguably the most feminine of Gaja's newest releases. There's extreme balance and sophistication evident in the focused aromas of wild berry, white licorice, pressed violets and polished stone. The mouthfeel is tight, firm and those tannins need at least 10 more years to soften in your cellar. Beautiful.",Sorì Tildìn,99,440.0,Piedmont,Langhe,,,,Gaja 2007 Sorì Tildìn Nebbiolo (Langhe),2007,Nebbiolo,Gaja,2007
156,60881,Italy,"Always a standout among Gaja's five single-vineyard wines, Sorì San Lorenzo benefits from an excellent vintage to produce what will surely become a must-have bottle for collectors of Italian wine. There's enormous beauty and elegance here, backed by power and intensity with ripe fruit, spice, toasted nut and cola. It also shows impressive linearity and focus. Hold for 10 years or more.",Sorì San Lorenzo,99,440.0,Piedmont,Langhe,,,,Gaja 2007 Sorì San Lorenzo Nebbiolo (Langhe),2007,Nebbiolo,Gaja,2007
157,60882,Italy,Sperss (the name is inspired by the local word for “nostalgia”) is a vineyard located in the Barolo territory of Serralunga. Angelo Gaja adds 6% Barbera to the wine for brightness and freshness but the overall ensemble shows so much more than that. It delivers sophisticated softness and a velvety texture that is backed by exotic spice and loads of wild berry and licorice. Add huge depth and intensity and you have the criteria for a cellar-worthy wine. Will be ready to drink after 2020.,Sperss,98,255.0,Piedmont,Langhe,,,,Gaja 2006 Sperss Nebbiolo (Langhe),2006,Nebbiolo,Gaja,2006
158,63759,Italy,"Enticing intense aromas including exotic fruit, fragrant white wild flower, cut grass and Alpine herb offer an intriguing introduction to this stunning wine. One of Italy's most iconic bottlings, it has an inviting full-bodied palate, delivering layers of ripe pineapple, juicy white grapefruit and energizing mineral notes. Mouthwatering acidity closes the long lingering finish.",Sanct Valentin,95,40.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Cantina Produttori San Michele Appiano 2015 Sanct Valentin Sauvignon (Alto Adige),2015,Sauvignon,Cantina Produttori San Michele Appiano,2015
159,63760,Italy,"Enticing Sangiovese aromas of truffle, ripe dark-skinned berry, pressed violet and new leather lead the way on this delicious red. The smooth succulent palate doles out juicy Marasca cherry, crushed raspberry, baking spice and wild herb framed in velvety tannins that envelope the palate while a licorice note wraps around the finish. Drink 2018–2026.",Riserva,95,105.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Collosorbo 2011 Riserva  (Brunello di Montalcino),2011,Sangiovese,Collosorbo,2011
160,63763,Italy,"Aged on its lees for over 10 years, this stunning wine shows the extraordinary aging potential of Pinot Bianco in Alto Adige. It boasts enticing scents of ripe orchard fruit, vanilla, graphite and a whiff of oak that carry over to the radiant palate along with ripe apple, candied lemon drop and nectarine zest. Bright acidity lends balance while a flinty mineral note backs up the lingering finish. Loaded with finesse and complexity, it's simply gorgeous.",Rarità 2004,95,165.0,Northeastern Italy,Alto Adige,,Kerin O’Keefe,@kerinokeefe,Terlan 2004 Rarità 2004 Pinot Bianco (Alto Adige),2004,Pinot Bianco,Terlan,2004
161,63766,Italy,"Initially reserved, this ethereal red took some time to open but it was worth the wait, revealing enticing scents of violet, wild berry, rosemary and Mediterranean brush. The palate is all about extreme elegance, offering wild cherry, crushed strawberry, grilled herb and star anise alongside firm, refined tannins. Best 2018–2023.",Riserva,95,550.0,Tuscany,Brunello di Montalcino,,Kerin O’Keefe,@kerinokeefe,Poggio di Sotto 2011 Riserva  (Brunello di Montalcino),2011,Sangiovese,Poggio di Sotto,2011
162,65362,Italy,"This stunning single-vineyard selection is one of Italy's most iconic whites and helped kick off Soave's renaissance. It delivers pressed yellow flowers, golden apples, citrus, melon and mango alongside mineral and toasted almond notes. Already delicious and well balanced, it will age beautifully and develop more complexity for several years at least. Drink through 2021.",La Rocca,95,31.0,Veneto,Soave Classico,,Kerin O’Keefe,@kerinokeefe,Pieropan 2011 La Rocca  (Soave Classico),2011,Garganega,Pieropan,2011
163,65944,Italy,"Enticing aromas of balsamic, leather, menthol, crushed herb, blue flower and dark culinary spice unfold on the nose. The focused palate boasts wonderful, nervy energy, showing red cherry, cranberry, white pepper, cinnamon and clove flavors framed by firm, elegant tannins and vibrant acidity. Drink 2022–2032.",Nervo,95,59.0,Piedmont,Barbaresco,,Kerin O’Keefe,@kerinokeefe,Rizzi 2014 Nervo  (Barbaresco),2014,Nebbiolo,Rizzi,2014
164,73312,Italy,"Punset is a very interesting organic and biodynamic winery that tends to release its vintages much later than the others. This 2004 Riserva Barbaresco is amazingly intense and complex with deep layers of cola, white licorice, balsam notes, forest berry and dried mint. Drink from 2015–2020.",Riserva,95,30.0,Piedmont,Barbaresco,,,,Punset 2004 Riserva  (Barbaresco),2004,Nebbiolo,Punset,2004
165,73313,Italy,"A “wow” wine that hits high marks in terms of intensity, complexity and overall appeal. The bouquet is colored by shadings of berry fruit, cola, licorice, dry earth, spice, toasted nut and root beer. It's a bright and beautiful ensemble with a long aging future ahead.",La Serra,95,30.0,Piedmont,Barolo,,,,Eugenio Bocchino 2007 La Serra  (Barolo),2007,Nebbiolo,Eugenio Bocchino,2007
166,73982,Italy,"This fabulous blend of Cabernet Sauvignon, Merlot, Cabernet Franc and Petit Verdot delivers loads of plush softness and succulent richness. Aromas of chocolate, ripe fruit and spice are distinct and clear, and the wine shows compelling complexity and intensity overall.",Giusto di Notri,95,80.0,Tuscany,Toscana,,,,Tua Rita 2008 Giusto di Notri Red (Toscana),2008,Red Blend,Tua Rita,2008
167,73986,Italy,"Paleo is a landmark Italian expression of Cabernet Franc that is not at all bashful in terms of fullness and richness. Bold fruit and black cherry aromas have been soften by careful oak tones of spice and leather. Structured, firm but also velvety in texture, this wine needs more years to evolve.",Paleo,95,130.0,Tuscany,Toscana,,,,Le Macchiole 2008 Paleo Cabernet Franc (Toscana),2008,Cabernet Franc,Le Macchiole,2008
168,73987,Italy,"This represents a debut vintage from a brand new estate in a little-known corner of southern Tuscany made with consultant Michel Rolland. The blend is Cabernet Sauvignon, Cabernet Franc, Merlot and Petit Verdot and the results are savory and delicious, with lingering tones of blackberry, rum cake, spice and leather.",,95,175.0,Tuscany,Toscana,,,,Monteverro 2008 Red (Toscana),2008,Red Blend,Monteverro,2008
169,73998,Italy,"Amazing plushness and richness characterizes this impressive offering from Aia Vecchia. It's hard to match the beauty of this wine, which expresses itself as dark chocolate, cherry liqueur, black licorice, cigar box and dark spice. Soft, plush, super-rich tannins characterize the mouthfeel.",Sorugo,95,40.0,Tuscany,Bolgheri Superiore,,,,Aia Vecchia 2008 Sorugo  (Bolgheri Superiore),2008,Red Blend,Aia Vecchia,2008
170,74809,Italy,"Olmaia is a pure expression of Cabernet Sauvignon that hits all the right marks. You can taste the variety's natural flavors but they never seem green or medicinal. Instead the wine is plush, soft, round and opulent, with ideal harmony and balance and beautiful delivery of chocolate, cherry, vanilla and herbal aromas. The wine almost exaggerates, if possible, its generosity and roundness.",Olmaia,95,75.0,Tuscany,Sant'Antimo,,,,Col d'Orcia 2004 Olmaia Cabernet Sauvignon (Sant'Antimo),2004,Cabernet Sauvignon,Col d'Orcia,2004
171,74810,Italy,"This is an expertly extracted and penetrating Sangiovese-based wine (with a small percentage of other grapes mixed in) that boasts an absolutely irresistible nose. It is generous and full, sweet and succulent and will definitely please now or in 10 years. Black cherries and chocolate are the main themes, with coffee and chewy tannins in the mouth: An exciting discovery from a relatively unknown estate.",Salve,95,54.0,Tuscany,Toscana,,,,Podere L'Aione 2004 Salve Sangiovese (Toscana),2004,Sangiovese,Podere L'Aione,2004
