ProductId;Country;Score;DealerPrice;Markup;ListPrice;Province;Region_1;Region_2;Title;Vintage;Variety;Winery;Year
18017;Italy;92;38;1.3;50.0;Piedmont;Barolo;;Mario Marengo 2007  Barolo;2007;Nebbiolo;Mario Marengo;2007
18018;Italy;92;50;1.3;65.0;Piedmont;Barolo;;Palladino 2007 Parafada  (Barolo);2007;Nebbiolo;Palladino;2007
18021;Italy;92;46;1.3;60.0;Piedmont;Barolo;;Stroppiana 2007 Gabutti Bussia  (Barolo);2007;Nebbiolo;Stroppiana;2007
18022;Italy;92;35;1.3;46.0;Piedmont;Barolo;;Tenuta Montanello 2007 Montanello  (Barolo);2007;Nebbiolo;Tenuta Montanello;2007
18024;Italy;92;35;1.3;46.0;Piedmont;Barolo;;Anselma 2007 Famiglia Anselma  (Barolo);2007;Nebbiolo;Anselma;2007
18025;Italy;92;35;1.3;46.0;Piedmont;Barolo;;Brovia 2007 Rocche  (Barolo);2007;Nebbiolo;Brovia;2007
18067;Italy;90;12;1.4;18.0;Southern Italy;Greco di Tufo;;Cantine di Marzo 2015  Greco di Tufo;2015;Greco;Cantine di Marzo;2015
18068;Italy;90;19;1.4;27.0;Sicily & Sardinia;Terre Siciliane;;Caruso & Minini 2014 Perricone (Terre Siciliane);2014;Perricone;Caruso & Minini;2014
18071;Italy;90;12;1.4;17.0;Sicily & Sardinia;Etna;;Cottanera 2015 Rosato Nerello Mascalese (Etna);2015;Nerello Mascalese;Cottanera;2015
18072;Italy;90;14;1.4;20.0;Sicily & Sardinia;Sicilia;;Cusumano 2015 Shamaris Grillo (Sicilia);2015;Grillo;Cusumano;2015
18083;Italy;91;34;1.3;45.0;Tuscany;Toscana;;Castellare di Castellina 2005 Coniale Cabernet Sauvignon (Toscana);2005;Cabernet Sauvignon;Castellare di Castellina;2005
18084;Italy;91;35;1.3;46.0;Tuscany;Toscana;;Castello di Meleto 2005 Rainero Red (Toscana);2005;Red Blend;Castello di Meleto;2005
18092;Italy;91;46;1.3;60.0;Tuscany;Toscana;;Volpaia 2005 Balifico Red (Toscana);2005;Red Blend;Volpaia;2005
18099;Italy;91;65;1.3;85.0;Tuscany;Colli della Toscana Centrale;;Gagliole 2007 Gagliole Sangiovese (Colli della Toscana Centrale);2007;Sangiovese;Gagliole;2007
18100;Italy;91;57;1.3;75.0;Tuscany;Toscana;;Castellare di Castellina 2007 Poggio ai Merli Merlot (Toscana);2007;Merlot;Castellare di Castellina;2007
18102;Italy;91;23;1.3;30.0;Tuscany;Vino Nobile di Montepulciano;;Poliziano 2006  Vino Nobile di Montepulciano;2006;Prugnolo Gentile;Poliziano;2006
18167;Italy;90;25;1.4;35.0;Tuscany;Vino Nobile di Montepulciano;;Carpineto 2009 Riserva  (Vino Nobile di Montepulciano);2009;Red Blend;Carpineto;2009
18168;Italy;90;32;1.4;45.0;Tuscany;Chianti Classico;;Casa Sola 2010 Gran Selezione  (Chianti Classico);2010;Sangiovese;Casa Sola;2010
18169;Italy;90;12;1.4;18.0;Tuscany;Chianti Classico;;Cecchi 2012  Chianti Classico;2012;Red Blend;Cecchi;2012
18186;Italy;90;19;1.4;27.0;Tuscany;Vino Nobile di Montepulciano;;Salcheto 2011  Vino Nobile di Montepulciano;2011;Sangiovese;Salcheto;2011
18192;Italy;90;25;1.4;35.0;Tuscany;Toscana;;Terre del Marchesato 2013 Papeo Vermentino (Toscana);2013;Vermentino;Terre del Marchesato;2013
18195;Italy;90;37;1.4;52.0;Tuscany;Vin Santo del Chianti Classico;;Felsina 2005  Vin Santo del Chianti Classico;2005;White Blend;Felsina;2005
18253;Italy;92;83;1.3;108.0;Piedmont;Barolo;;Poderi Luigi Einaudi 2013 Cannubi  (Barolo);2013;Nebbiolo;Poderi Luigi Einaudi;2013
18296;Italy;91;57;1.3;75.0;Tuscany;Toscana;;Monteverro 2008 Terra di Monteverro Red (Toscana);2008;Red Blend;Monteverro;2008
18300;Italy;91;20;1.3;26.0;Tuscany;Chianti Classico;;Renieri 2007 Riserva  (Chianti Classico);2007;Sangiovese;Renieri;2007
18301;Italy;91;25;1.3;33.0;Tuscany;Maremma;;Rocca di Frassinello 2008 Le Sughere di Frassinello  (Maremma);2008;Red Blend;Rocca di Frassinello;2008
18302;Italy;91;24;1.3;32.0;Tuscany;Bolgheri;;Tenuta Argentiera 2008 Villa Donoratico  (Bolgheri);2008;Red Blend;Tenuta Argentiera;2008
18303;Italy;91;16;1.3;22.0;Tuscany;Toscana;;Tenuta Monteti 2007 Caburnio Red (Toscana);2007;Red Blend;Tenuta Monteti;2007
18307;Italy;91;23;1.3;30.0;Tuscany;Bolgheri;;Castello di Bolgheri 2008 Varvàra  (Bolgheri);2008;Red Blend;Castello di Bolgheri;2008
18308;Italy;91;28;1.3;37.0;Tuscany;Toscana;;Il Borro 2006 Il Borro Red (Toscana);2006;Red Blend;Il Borro;2006
18313;Italy;91;9;1.3;12.0;Tuscany;Toscana;;Fattoria Kappa 2009 Kappa Red (Toscana);2009;Red Blend;Fattoria Kappa;2009
18316;Italy;91;50;1.3;65.0;Tuscany;Toscana;;Castello di Bossi 2008 Corbaia Red (Toscana);2008;Red Blend;Castello di Bossi;2008
18317;Italy;91;23;1.3;30.0;Tuscany;Chianti Classico;;Castello di Gabbiano 2008 Bellezza  (Chianti Classico);2008;Sangiovese;Castello di Gabbiano;2008
18426;Italy;91;38;1.3;50.0;Northeastern Italy;Alto Adige;;Alois Lageder 2008 Krafuss Pinot Noir (Alto Adige);2008;Pinot Noir;Alois Lageder;2008
18428;Italy;91;35;1.3;46.0;Sicily & Sardinia;Passito di Pantelleria;;Cantine Florio 2008  Passito di Pantelleria;2008;White Blend;Cantine Florio;2008
18442;Italy;92;42;1.3;55.0;Piedmont;Alta Langa;;Colombo 2011 Silvì Metodo Classico Riserva Rosé Pinot Nero (Alta Langa);2011;Pinot Nero;Colombo;2011
18449;Italy;92;11;1.3;15.0;Veneto;Bardolino;;Monte del Frà 2016  Bardolino;2016;Red Blend;Monte del Frà;2016
18454;Italy;92;29;1.3;38.0;Central Italy;Montefalco Sagrantino;;Tenute Lunelli 2012 Carapace  (Montefalco Sagrantino);2012;Sagrantino;Tenute Lunelli;2012
18457;Italy;92;73;1.3;95.0;Piedmont;Barolo;;Azelia 2013 Margheria  (Barolo);2013;Nebbiolo;Azelia;2013
18470;Italy;92;91;1.3;119.0;Piedmont;Barolo;;Fontanafredda 2013 Vigna La Rosa  (Barolo);2013;Nebbiolo;Fontanafredda;2013
18510;Italy;90;14;1.4;20.0;Northeastern Italy;Colli Orientali del Friuli;;Comelli 2009 Eoos Picolit (Colli Orientali del Friuli);2009;Picolit;Comelli;2009
18517;Italy;90;25;1.4;35.0;Sicily & Sardinia;Isola dei Nuraghi;;Agricola Punica 2008 Montessu Red (Isola dei Nuraghi);2008;Red Blend;Agricola Punica;2008
18640;Italy;90;38;1.4;54.0;Central Italy;Montefalco Rosso;;Arnaldo Caprai 2008 Riserva  (Montefalco Rosso);2008;Red Blend;Arnaldo Caprai;2008
18652;Italy;90;23;1.4;33.0;Central Italy;Sagrantino di Montefalco;;Còlpetrone 2008 Passito  (Sagrantino di Montefalco);2008;Sagrantino;Còlpetrone;2008
18653;Italy;90;25;1.4;35.0;Central Italy;Sagrantino di Montefalco;;Di Filippo 2009 Etnico  (Sagrantino di Montefalco);2009;Sagrantino;Di Filippo;2009
18657;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Poggio Nardone 2004  Brunello di Montalcino;2004;Sangiovese Grosso;Poggio Nardone;2004
18659;Italy;92;53;1.3;69.0;Tuscany;Toscana;;Terrabianca 2005 Ceppate Red (Toscana);2005;Red Blend;Terrabianca;2005
18662;Italy;92;53;1.3;70.0;Tuscany;Brunello di Montalcino;;Pietranera 2004  Brunello di Montalcino;2004;Sangiovese Grosso;Pietranera;2004
18675;Italy;92;57;1.3;75.0;Tuscany;Sant'Antimo;;Col d'Orcia 2005 Olmaia Cabernet Sauvignon (Sant'Antimo);2005;Cabernet Sauvignon;Col d'Orcia;2005
18711;Italy;91;26;1.3;35.0;Southern Italy;Salento;;Tormaresca 2012 Masseria Maime Negroamaro (Salento);2012;Negroamaro;Tormaresca;2012
18714;Italy;91;40;1.3;52.0;Piedmont;Ghemme;;Tiziano Mazzoni 2010 Ai Livelli  (Ghemme);2010;Nebbiolo;Tiziano Mazzoni;2010
18716;Italy;91;23;1.3;30.0;Piedmont;Gattinara;;Nervi 2008  Gattinara;2008;Nebbiolo;Nervi;2008
18719;Italy;91;48;1.3;63.0;Southern Italy;Irpinia;;Feudi di San Gregorio 2012 Privilegio Passito Fiano (Irpinia);2012;Fiano;Feudi di San Gregorio;2012
18733;Italy;91;76;1.3;100.0;Piedmont;Barolo;;Marchesi di Barolo 2006 Riserva  (Barolo);2006;Nebbiolo;Marchesi di Barolo;2006
18738;Italy;90;21;1.4;30.0;Southern Italy;Aglianico del Vulture;;Ofanto 2007 L'Emozione  (Aglianico del Vulture);2007;Aglianico;Ofanto;2007
18846;Italy;90;39;1.4;55.0;Southern Italy;Primitivo di Manduria;;Futura 14 2012 Raccontami  (Primitivo di Manduria);2012;Primitivo;Futura 14;2012
18869;Italy;90;50;1.4;70.0;Tuscany;Vino Nobile di Montepulciano;;Carpineto 2003 Vigneto St. Ercolano  (Vino Nobile di Montepulciano);2003;Prugnolo Gentile;Carpineto;2003
18876;Italy;90;35;1.4;50.0;Tuscany;Brunello di Montalcino;;Collosorbo 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Collosorbo;2008
18877;Italy;90;32;1.4;46.0;Tuscany;Brunello di Montalcino;;Donna Olga 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Donna Olga;2008
18880;Italy;90;34;1.4;48.0;Tuscany;Brunello di Montalcino;;Fattoria La Lecciaia 2008 Vigna Manapetra  (Brunello di Montalcino);2008;Sangiovese Grosso;Fattoria La Lecciaia;2008
18884;Italy;90;53;1.4;75.0;Tuscany;Brunello di Montalcino;;Il Marroneto 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Il Marroneto;2008
18888;Italy;90;46;1.4;65.0;Tuscany;Brunello di Montalcino;;La Mannella 2008  Brunello di Montalcino;2008;Sangiovese Grosso;La Mannella;2008
18889;Italy;90;28;1.4;40.0;Tuscany;Brunello di Montalcino;;La Velona 2008  Brunello di Montalcino;2008;Sangiovese Grosso;La Velona;2008
18890;Italy;90;46;1.4;65.0;Tuscany;Brunello di Montalcino;;Marchesato degli Aleramici 2007 Riserva  (Brunello di Montalcino);2007;Sangiovese Grosso;Marchesato degli Aleramici;2007
18897;Italy;90;64;1.4;90.0;Tuscany;Brunello di Montalcino;;Poggio Antico 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Poggio Antico;2008
18898;Italy;90;32;1.4;46.0;Tuscany;Colli della Toscana Centrale;;Querciavalle 2007 Armonia Famiglia Losi Sangiovese (Colli della Toscana Centrale);2007;Sangiovese;Querciavalle;2007
18908;Italy;90;42;1.4;60.0;Piedmont;Barolo;;Dosio 2012 Serradenari  (Barolo);2012;Nebbiolo;Dosio;2012
18910;Italy;90;46;1.4;65.0;Piedmont;Barolo;;Francesco Rinaldi 2012 Cannubi  (Barolo);2012;Nebbiolo;Francesco Rinaldi;2012
18929;Italy;92;38;1.3;50.0;Sicily & Sardinia;Sicilia;;Tenuta Rapitalà 2010 Hugonis Red (Sicilia);2010;Red Blend;Tenuta Rapitalà;2010
18930;Italy;92;23;1.3;30.0;Sicily & Sardinia;Sicilia;;Tenuta Rapitalà 2011 Grand Cru Chardonnay (Sicilia);2011;Chardonnay;Tenuta Rapitalà;2011
18931;Italy;92;69;1.3;90.0;Sicily & Sardinia;Sicilia;;Feudo Principi di Butera 2008 Deliella Nero d'Avola (Sicilia);2008;Nero d'Avola;Feudo Principi di Butera;2008
18933;Italy;91;13;1.3;17.0;Sicily & Sardinia;Sicilia;;Barone di Villagrande 2008 Sciara Red (Sicilia);2008;Red Blend;Barone di Villagrande;2008
18940;Italy;91;35;1.3;46.0;Sicily & Sardinia;Sicilia;;Planeta 2010 Nerello Mascalese (Sicilia);2010;Nerello Mascalese;Planeta;2010
18942;Italy;91;35;1.3;46.0;Sicily & Sardinia;Sicilia;;Tascante 2010 Ghiaia Nera Nerello Mascalese (Sicilia);2010;Nerello Mascalese;Tascante;2010
18944;Italy;91;13;1.3;18.0;Southern Italy;Biferno Rosso;;Di Majo Norante 2010 Ramitello  (Biferno Rosso);2010;Red Blend;Di Majo Norante;2010
19068;Italy;91;50;1.3;65.0;Piedmont;Barolo;;Ciabot Berton 2009 Rocchettevino  (Barolo);2009;Nebbiolo;Ciabot Berton;2009
19072;Italy;91;46;1.3;60.0;Piedmont;Barolo;;Pecchenino 2009 Le Coste  (Barolo);2009;Nebbiolo;Pecchenino;2009
19087;Italy;;;;;;;;;;;;
19090;Italy;91;57;1.3;75.0;Piedmont;Barolo;;Rivetto 2009 Comune di Serralunga d'Alba  (Barolo);2009;Nebbiolo;Rivetto;2009
19151;Italy;90;20;1.4;28.0;Tuscany;Bolgheri;;Castello di Bolgheri 2012 Varvàra  (Bolgheri);2012;Red Blend;Castello di Bolgheri;2012
19168;Italy;90;32;1.4;46.0;Tuscany;Brunello di Montalcino;;Tenuta Buon Tempo 2010 Alta  (Brunello di Montalcino);2010;Sangiovese;Tenuta Buon Tempo;2010
19171;Italy;90;17;1.4;25.0;Tuscany;Maremma Toscana;;Podere San Cristoforo 2013 Carandelle  (Maremma Toscana);2013;Sangiovese;Podere San Cristoforo;2013
19174;Italy;90;14;1.4;20.0;Tuscany;Maremma Toscana;;I Botri 2008 Vigna I Botri  (Maremma Toscana);2008;Red Blend;I Botri;2008
19175;Italy;90;46;1.4;65.0;Tuscany;Brunello di Montalcino;;Il Grappolo 2009 Riserva  (Brunello di Montalcino);2009;Sangiovese;Il Grappolo;2009
19188;Italy;91;28;1.3;37.0;Central Italy;Colli Perugini;;Goretti 2003 L'Arringatore Red (Colli Perugini);2003;Red Blend;Goretti;2003
19195;Italy;91;50;1.3;65.0;Tuscany;Toscana;;Cennatoio 2003 Arcibaldo Red (Toscana);2003;Red Blend;Cennatoio;2003
19315;Italy;94;19;1.35;26.0;Northeastern Italy;Collio;;Russiz Superiore 2012 Sauvignon (Collio);2012;Sauvignon;Russiz Superiore;2012
19321;Italy;94;45;1.35;62.0;Northeastern Italy;Collio;;Villa Russiz 2012 De La Tour Sauvignon (Collio);2012;Sauvignon;Villa Russiz;2012
19538;Italy;90;18;1.4;26.0;Tuscany;Vino Nobile di Montepulciano;;La Ciarliana 2013  Vino Nobile di Montepulciano;2013;Red Blend;La Ciarliana;2013
19539;Italy;90;107;1.4;150.0;Tuscany;Brunello di Montalcino;;La Magia 2012 Ciliegio  (Brunello di Montalcino);2012;Sangiovese;La Magia;2012
19540;Italy;90;78;1.4;110.0;Tuscany;Brunello di Montalcino;;La Togata 2012 dei Togati  (Brunello di Montalcino);2012;Sangiovese;La Togata;2012
19546;Italy;90;89;1.4;125.0;Tuscany;Brunello di Montalcino;;Mastrojanni 2012  Brunello di Montalcino;2012;Sangiovese;Mastrojanni;2012
19548;Italy;90;25;1.4;35.0;Tuscany;Bolgheri;;Michele Satta 2014 Rosso  (Bolgheri);2014;Red Blend;Michele Satta;2014
19552;Italy;90;32;1.4;45.0;Tuscany;Toscana;;Renieri 2013 Re di Renieri Red (Toscana);2013;Red Blend;Renieri;2013
19557;Italy;90;67;1.4;95.0;Tuscany;Toscana;;Terre del Marchesato 2013 Aldone Merlot (Toscana);2013;Merlot;Terre del Marchesato;2013
19560;Italy;90;42;1.4;60.0;Tuscany;Brunello di Montalcino;;Villa I Cipressi 2012  Brunello di Montalcino;2012;Sangiovese;Villa I Cipressi;2012
19609;Italy;90;32;1.4;46.0;Southern Italy;Primitivo del Salento;;Tenute Rubino 2007 Visellio  (Primitivo del Salento);2007;Primitivo;Tenute Rubino;2007
19615;Italy;90;29;1.4;41.0;Southern Italy;Fiano di Avellino;;Di Meo 2005 Colle dei Cerri  (Fiano di Avellino);2005;Fiano;Di Meo;2005
19619;Italy;;;;;;;;;;;;
19623;Italy;90;14;1.4;20.0;Central Italy;Montepulciano d'Abruzzo;;La Valentina 2005 Spelt  (Montepulciano d'Abruzzo);2005;Montepulciano;La Valentina;2005
19630;Italy;90;14;1.4;20.0;Central Italy;Montepulciano d'Abruzzo;;Talamonti 2008 Tre Saggi  (Montepulciano d'Abruzzo);2008;Montepulciano;Talamonti;2008
19631;Italy;90;28;1.4;40.0;Southern Italy;Castel del Monte;;Tormaresca 2007 Bocca di Lupo Aglianico (Castel del Monte);2007;Aglianico;Tormaresca;2007
19711;Italy;92;42;1.3;55.0;Piedmont;Barbaresco;;Giuseppe Cortese 2013 Rabajà  (Barbaresco);2013;Nebbiolo;Giuseppe Cortese;2013
19714;Italy;92;33;1.3;43.0;Piedmont;Barolo;;Paolo Scavino 2012  Barolo;2012;Nebbiolo;Paolo Scavino;2012
19730;Italy;92;38;1.3;50.0;Piedmont;Barbaresco;;Sottimano 2013 Fausoni  (Barbaresco);2013;Nebbiolo;Sottimano;2013
19732;Italy;92;46;1.3;60.0;Piedmont;Barolo;;Tenuta Rocca 2012  Barolo;2012;Nebbiolo;Tenuta Rocca;2012
19733;Italy;92;66;1.3;87.0;Piedmont;Barolo;;Paolo Scavino 2012 Cannubi  (Barolo);2012;Nebbiolo;Paolo Scavino;2012
19734;Italy;92;51;1.3;67.0;Piedmont;Barolo;;Paolo Scavino 2012 Monvigliero  (Barolo);2012;Nebbiolo;Paolo Scavino;2012
19736;Italy;92;35;1.3;46.0;Piedmont;Barbaresco;;Piero Busso 2013 Mondino  (Barbaresco);2013;Nebbiolo;Piero Busso;2013
19737;Italy;92;60;1.3;78.0;Piedmont;Barolo;;Poderi Luigi Einaudi 2012 Terlo Vigna Costa Grimaldi  (Barolo);2012;Nebbiolo;Poderi Luigi Einaudi;2012
19749;Italy;91;43;1.3;56.0;Piedmont;Barolo;;Revello Fratelli 2012 Gattera  (Barolo);2012;Nebbiolo;Revello Fratelli;2012
19762;Italy;91;45;1.3;59.0;Piedmont;Barolo;;Cascina Ballarin 2012 Bricco Rocca  (Barolo);2012;Nebbiolo;Cascina Ballarin;2012
19763;Italy;91;61;1.3;80.0;Piedmont;Barolo;;Cavalier Bartolomeo 2012 San Lorenzo  (Barolo);2012;Nebbiolo;Cavalier Bartolomeo;2012
19764;Italy;91;21;1.3;28.0;Sicily & Sardinia;Etna;;Cottanera 2014 Contrada Diciassette Salme Rosso  (Etna);2014;Nerello Mascalese;Cottanera;2014
19774;Italy;90;17;1.4;25.0;Italy Other;Vino Spumante;;Terrazze dell'Etna 2013 Brut Rosé Metodo Classico Sparkling (Vino Spumante);2013;Sparkling Blend;Terrazze dell'Etna;2013
19786;Italy;90;12;1.4;17.0;Piedmont;Moscato d'Asti;;Mongioia 2015 Belb  (Moscato d'Asti);2015;Moscato;Mongioia;2015
19794;Italy;90;17;1.4;25.0;Piedmont;Colli Tortonesi;;I Carpini 2013 Timorasso (Colli Tortonesi);2013;Timorasso;I Carpini;2013
19823;Italy;;;;;;;;;;;;
19825;Italy;93;107;1.3;140.0;Tuscany;Vin Santo del Chianti Rufina;;Fattoria di Grignano 1994 Riserva  (Vin Santo del Chianti Rufina);1994;White Blend;Fattoria di Grignano;1994
19836;Italy;93;23;1.3;30.0;Sicily & Sardinia;Sicilia;;Feudo Disisa 2006 Krysos Grillo (Sicilia);2006;Grillo;Feudo Disisa;2006
19873;Italy;90;32;1.4;46.0;Veneto;Amarone della Valpolicella Classico;;Secondo Marco 2007  Amarone della Valpolicella Classico;2007;Corvina, Rondinella, Molinara;Secondo Marco;2007
19875;Italy;90;21;1.4;30.0;Veneto;Amarone della Valpolicella Classico;;Stefano Accordini 2008 Acinatico  (Amarone della Valpolicella Classico);2008;Corvina, Rondinella, Molinara;Stefano Accordini;2008
19876;Italy;90;35;1.4;50.0;Veneto;Amarone della Valpolicella;;Tedeschi 2008  Amarone della Valpolicella;2008;Corvina, Rondinella, Molinara;Tedeschi;2008
19878;Italy;90;19;1.4;27.0;Veneto;Veronese;;Tommasi 2010 Crearo della Conca d'Oro Red (Veronese);2010;Red Blend;Tommasi;2010
19879;Italy;90;34;1.4;48.0;Veneto;Amarone della Valpolicella;;Venturini Massimino 2007  Amarone della Valpolicella;2007;Corvina, Rondinella, Molinara;Venturini Massimino;2007
20038;Italy;91;61;1.3;80.0;Sicily & Sardinia;Terre Siciliane;;Donnafugata 2012 Mille e una Notte Red (Terre Siciliane);2012;Red Blend;Donnafugata;2012
20156;Italy;90;15;1.4;22.0;Veneto;Veneto;;Maculan 2012 Dindarello Moscato (Veneto);2012;Moscato;Maculan;2012
20160;Italy;90;10;1.4;14.0;Tuscany;Toscana;;Pratesi 2011 Locorosso Sangiovese (Toscana);2011;Sangiovese;Pratesi;2011
20167;Italy;90;31;1.4;44.0;Lombardy;Franciacorta;;Barone Pizzini 2009 Satèn Chardonnay (Franciacorta);2009;Chardonnay;Barone Pizzini;2009
20168;Italy;90;28;1.4;40.0;Lombardy;Franciacorta;;Bellavista 2007 Gran Cuvée Brut Sparkling (Franciacorta);2007;Sparkling Blend;Bellavista;2007
20172;Italy;90;24;1.4;34.0;Tuscany;Toscana;;I Giusti e Zanza 2011 Perbruno Syrah (Toscana);2011;Syrah;I Giusti e Zanza;2011
20177;Italy;90;17;1.4;24.0;Northeastern Italy;Trento;;Cembra NV Ororosso Extra Brut Sparkling (Trento);;Sparkling Blend;Cembra;
20184;Italy;90;22;1.4;32.0;Piedmont;Barbera d'Alba;;Elio Grasso 2010 Vigna Martina  (Barbera d'Alba);2010;Barbera;Elio Grasso;2010
20189;Italy;90;27;1.4;39.0;Veneto;Valdobbiadene Superiore di Cartizze;;Bortolotti NV Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Bortolotti;
20195;Italy;90;31;1.4;44.0;Italy Other;Italy;;Farnese 2009 Edizione Cinque Autoctoni Red (Italy);2009;Red Blend;Farnese;2009
20196;Italy;90;32;1.4;45.0;Central Italy;Sangiovese di Romagna Superiore;;Fattoria Zerbina 2008 Pietramora Riserva  (Sangiovese di Romagna Superiore);2008;Sangiovese;Fattoria Zerbina;2008
20201;Italy;90;21;1.4;30.0;Veneto;Valdobbiadene Superiore di Cartizze;;Le Colture NV Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Le Colture;
20207;Italy;90;31;1.4;44.0;Veneto;Veneto;;De Stefani 2010 Olmèra White (Veneto);2010;White Blend;De Stefani;2010
20214;Italy;90;14;1.4;20.0;Veneto;Soave;;Roccolo Grassi 2010 La Broia  (Soave);2010;Garganega;Roccolo Grassi;2010
20215;Italy;90;32;1.4;46.0;Veneto;Valdobbiadene Superiore di Cartizze;;Ruggeri & C. NV Dry  (Valdobbiadene Superiore di Cartizze);;Glera;Ruggeri & C.;
20224;Italy;90;17;1.4;25.0;Lombardy;Lugana;;Selva Capuzza 2015 San Vigilio  (Lugana);2015;Turbiana;Selva Capuzza;2015
20229;Italy;90;21;1.4;30.0;Veneto;Veronese;;Suavia 2013 Massifitti Trebbiano (Veronese);2013;Trebbiano;Suavia;2013
20349;Italy;91;25;1.3;33.0;Lombardy;Lugana;;Selva Capuzza 2016 Selva  (Lugana);2016;Turbiana;Selva Capuzza;2016
20354;Italy;91;21;1.3;28.0;Southern Italy;Fiano di Avellino;;Tenuta Sarno 1860 2015  Fiano di Avellino;1860;Fiano;Tenuta Sarno 1860;1860
20355;Italy;91;30;1.3;40.0;Southern Italy;Aglianico del Vulture;;Bisceglia 2008 Gudarrà Riserva  (Aglianico del Vulture);2008;Aglianico;Bisceglia;2008
20357;Italy;94;40;1.35;55.0;Central Italy;Verdicchio dei Castelli di Jesi Classico Superiore;;Bucci 2009 Villa Bucci Riserva  (Verdicchio dei Castelli di Jesi Classico Superiore);2009;Verdicchio;Bucci;2009
20526;Italy;90;32;1.4;45.0;Piedmont;Barbaresco;;Ca' del Baio 2014 Vallegrande  (Barbaresco);2014;Nebbiolo;Ca' del Baio;2014
20527;Italy;90;32;1.4;45.0;Piedmont;Barbaresco;;Cantina del Pino 2013 Albesani  (Barbaresco);2013;Nebbiolo;Cantina del Pino;2013
20559;Italy;91;53;1.3;70.0;Tuscany;Vino Nobile di Montepulciano;;Carpineto 2004 Poggio Sant'Enrico  (Vino Nobile di Montepulciano);2004;Sangiovese;Carpineto;2004
20560;Italy;91;53;1.3;70.0;Tuscany;Vino Nobile di Montepulciano;;Carpineto 2004 Sant'Ercolano  (Vino Nobile di Montepulciano);2004;Red Blend;Carpineto;2004
20561;Italy;91;26;1.3;35.0;Tuscany;Toscana;;Castello di Gabbiano 2010 Alleanza Red (Toscana);2010;Red Blend;Castello di Gabbiano;2010
20691;Italy;92;19;1.3;25.0;Sicily & Sardinia;Sicilia;;Zisola 2013 Nero d'Avola (Sicilia);2013;Nero d'Avola;Zisola;2013
20701;Italy;92;26;1.3;35.0;Southern Italy;Taurasi;;Montesole 2008 Vigna Vinieri  (Taurasi);2008;Aglianico;Montesole;2008
20705;Italy;92;25;1.3;33.0;Sicily & Sardinia;Noto;;Planeta 2012 Nero d'Avola (Noto);2012;Nero d'Avola;Planeta;2012
20808;Italy;92;92;1.3;120.0;Northeastern Italy;Venezia Giulia;;Gravner 2003 Anfora Breg White (Venezia Giulia);2003;White Blend;Gravner;2003
20812;Italy;91;46;1.3;60.0;Sicily & Sardinia;Sicilia;;Duca di Salaparuta 2004 Duca Enrico Nero d'Avola (Sicilia);2004;Nero d'Avola;Duca di Salaparuta;2004
20817;Italy;91;100;1.3;130.0;Southern Italy;Aglianico del Taburno;;Cantina del Taburno 2004 Bue Apis  (Aglianico del Taburno);2004;Aglianico;Cantina del Taburno;2004
20823;Italy;91;40;1.3;52.0;Sicily & Sardinia;Etna;;Tenuta delle Terre Nere 2006 Calderara Sottana  (Etna);2006;Red Blend;Tenuta delle Terre Nere;2006
20824;Italy;91;49;1.3;64.0;Northeastern Italy;Vigneti delle Dolomiti;;Tenuta San Leonardo 2003 San Leonardo Red (Vigneti delle Dolomiti);2003;Red Blend;Tenuta San Leonardo;2003
20916;Italy;92;34;1.3;45.0;Tuscany;Brunello di Montalcino;;Capanna 2008  Brunello di Montalcino;2008;Sangiovese Grosso;Capanna;2008
20917;Italy;92;63;1.3;82.0;Tuscany;Brunello di Montalcino;;Castello Banfi 2008 Poggio alle Mura  (Brunello di Montalcino);2008;Sangiovese Grosso;Castello Banfi;2008
20921;Italy;92;73;1.3;95.0;Tuscany;Brunello di Montalcino;;SassodiSole 2007 Riserva  (Brunello di Montalcino);2007;Sangiovese Grosso;SassodiSole;2007
20923;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Tenute Silvio Nardi 2006 Vigneto Poggio Doria  (Brunello di Montalcino);2006;Sangiovese Grosso;Tenute Silvio Nardi;2006
20924;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;Innocenti 2007 Riserva  (Brunello di Montalcino);2007;Sangiovese Grosso;Innocenti;2007
20925;Italy;92;35;1.3;46.0;Tuscany;Brunello di Montalcino;;La Madonna 2008 Madonna Nera  (Brunello di Montalcino);2008;Sangiovese Grosso;La Madonna;2008
